target_id	length	eff_length	est_counts	tpm
AT1G04090.1	2110	1949.4	71	1.40694
AT1G32370.4	1017	856.402	155.188	7.00004
AT1G32370.3	1078	917.402	38.1234	1.60528
AT1G12775.1	2088	1927.4	113	2.26477
AT1G32370.1	1132	971.402	189.327	7.52892
AT1G72100.1	1690	1529.4	8	0.202063
AT1G79620.1	3305	3144.4	469.071	5.7626
AT1G79620.2	3235	3074.4	64.9906	0.816599
AT1G79620.3	3364	3203.4	14.8418	0.178976
AT1G70860.1	198	54.5646	0	0
AT1G17480.1	1747	1586.4	73	1.77758
AT1G70860.2	949	788.402	290	14.2092
AT1G11593.1	608	447.402	0	0
AT1G77655.1	565	404.402	0	0
AT1G59810.1	949	788.402	0	0
AT1G07690.1	540	379.402	0.575297	0.0585749
AT1G07690.2	847	686.402	0	0
AT1G07690.3	621	460.402	5.68397	0.476907
AT1G07690.4	601	440.402	0	0
AT1G07690.5	742	581.402	4.74073	0.314983
AT1G79915.2	950	789.402	8.63145e-07	4.22381e-08
AT1G08005.1	444	283.708	0	0
AT1G74050.1	1248	1087.4	7557.58	268.48
AT1G02067.1	222	72.9746	0	0
AT1G50700.1	2213	2052.4	196.651	3.70129
AT1G67960.1	2251	2090.4	596	11.0137
AT1G69720.2	1119	958.402	0	0
AT1G69720.3	950	789.402	0	0
AT1G70230.1	1789	1628.4	992	23.5325
AT1G64490.1	707	546.402	918	64.9007
AT1G50030.1	8200	8039.4	507.101	2.43663
AT1G50030.2	7550	7389.4	344.899	1.80302
AT1G60440.3	1406	1245.4	0	0
AT1G06990.1	1277	1116.4	4	0.138407
AT1G62740.1	1983	1822.4	3092	65.5411
AT1G04645.1	494	333.435	0	0
AT1G60440.1	1577	1416.4	764.418	20.8479
AT1G80110.1	1405	1244.4	105	3.25947
AT1G49420.1	570	409.402	0	0
AT1G62720.1	1619	1458.4	21	0.556238
AT1G33240.1	2925	2764.4	1757.14	24.5541
AT1G33240.2	2493	2332.4	705.519	11.6849
AT1G33240.3	2538	2377.4	323.343	5.25387
AT1G73065.1	342	182.789	1.06291	0.224629
AT1G11320.1	1906	1745.4	148	3.27556
AT1G12400.3	763	602.402	107.947	6.92219
AT1G12400.2	653	492.402	177.587	13.9319
AT1G12400.1	448	287.68	3.46537	0.465329
AT1G33220.1	1008	847.402	0	0
AT1G80130.1	1475	1314.4	0	0
AT1G79180.1	1368	1207.4	335.652	10.7388
AT1G79180.2	1211	1050.4	27.3482	1.00575
AT1G07260.1	1764	1603.4	450	10.8415
AT1G24159.1	423	262.788	0	0
AT1G07485.1	662	501.402	6.96745	0.536793
AT1G15550.1	1522	1361.4	385	10.9243
AT1G74220.1	1146	985.402	2	0.0784035
AT1G15530.1	1971	1810.4	243	5.18501
AT1G65510.1	265	110.001	98.1446	34.4657
AT1G75335.1	462	301.621	275	35.2201
AT1G18010.1	2070	1909.4	12.5619	0.254141
AT1G19130.1	857	696.402	1487	82.484
AT1G63930.1	1610	1449.4	317	8.44868
AT1G62810.1	3012	2851.4	2502	33.8959
AT1G69860.1	1668	1507.4	0	0
AT1G23210.1	1631	1470.4	263	6.90937
AT1G47655.1	967	806.402	54	2.58679
AT1G73000.1	986	825.402	12	0.56161
AT1G65450.2	1240	1079.4	0	0
AT1G65450.3	2752	2591.4	0	0
AT1G44414.1	660	499.402	5	0.386757
AT1G30650.1	2011	1850.4	857	17.8909
AT1G48440.1	801	640.402	1398	84.3283
AT1G77290.1	1352	1191.4	102.289	3.31658
AT1G68325.1	302	144.402	0	0
AT1G65290.1	812	651.402	11369	674.205
AT1G31050.2	1887	1726.4	209.259	4.68231
AT1G49150.1	750	589.402	10	0.655401
AT1G79890.2	2831	2670.4	0	0
AT1G79890.1	2785	2624.4	73.9024	1.08779
AT1G56630.1	1841	1680.4	892	20.5055
AT1G79000.1	5631	5470.4	323.941	2.28752
AT1G54490.2	3240	3079.4	9.80936	0.123053
AT1G49170.1	907	746.402	154	7.97015
AT1G54490.1	3301	3140.4	1474.19	18.1337
AT1G29600.2	1043	882.402	4.09004	0.179052
AT1G29600.1	1505	1344.4	2.90996	0.0836135
AT1G28330.4	378	218.152	1.62492e-07	2.87734e-08
AT1G28330.5	1402	1241.4	19.2515	0.599062
AT1G28330.6	1494	1333.4	123.02	3.56396
AT1G46912.1	939	778.402	0	0
AT1G02270.1	1737	1576.4	581.8	14.2569
AT1G28330.1	790	629.402	296.266	18.1833
AT1G28330.2	878	717.402	1135.35	61.1347
AT1G02270.2	1777	1616.4	92.1996	2.20343
AT1G01510.1	2637	2476.4	871	13.5868
AT1G27555.1	213	66.1219	0	0
AT1G72310.1	1881	1720.4	1055	23.6887
AT1G67930.1	2790	2629.4	1111	16.3221
AT1G52680.1	730	569.402	0	0
AT1G16916.2	685	524.402	14.8481	1.09377
AT1G16916.1	508	347.402	182.164	20.2557
AT1G73290.3	1706	1545.4	1.11282	0.0278166
AT1G01070.2	1451	1290.4	287.423	8.60428
AT1G01070.1	1692	1531.4	954.577	24.0791
AT1G23730.1	1287	1126.4	0	0
AT1G23730.2	1406	1245.4	5	0.155088
AT1G11490.1	1310	1149.4	0	0
AT1G11490.2	1341	1180.4	95	3.10894
AT1G79000.3	5974	5813.4	709.059	4.71162
AT1G72330.3	2042	1881.4	0	0
AT1G16820.3	1235	1074.4	21.8302	0.78489
AT1G72330.1	2093	1932.4	334	6.67679
AT1G61760.1	1088	927.402	115	4.79014
AT1G12800.1	2756	2595.4	484	7.20376
AT1G14685.2	1134	973.402	45.9187	1.82229
AT1G14685.3	1364	1203.4	309.561	9.93697
AT1G64280.1	2614	2453.4	1297	20.4216
AT1G14685.1	1536	1375.4	1005.42	28.2381
AT1G54980.1	543	382.402	2	0.202036
AT1G14685.4	1555	1394.4	16.1012	0.446056
AT1G79450.2	1571	1410.4	27.6101	0.756212
AT1G79450.1	1575	1414.4	760.39	20.7674
AT1G32400.1	1478	1317.4	2326.23	68.2106
AT1G32400.3	1725	1564.4	5.9886	0.147875
AT1G32400.2	1504	1343.4	66.7863	1.92044
AT1G16825.1	659	498.402	123.616	9.5811
AT1G16825.2	916	755.402	8.38351	0.428713
AT1G71460.1	2364	2203.4	59	1.03437
AT1G42550.1	3076	2915.4	294	3.89554
AT1G01940.1	877	716.402	788	42.4901
AT1G55535.2	1280	1119.4	18.6523	0.643671
AT1G52315.2	896	735.402	40.4556	2.12507
AT1G71440.1	1865	1704.4	971	22.0073
AT1G32420.1	909	748.402	0	0
AT1G52315.1	1399	1238.4	29.5444	0.921577
AT1G79630.7	2711	2550.4	5.36922	0.0813244
AT1G50750.1	1251	1090.4	15	0.531402
AT1G61170.1	1189	1028.4	192	7.21202
AT1G63295.2	748	587.402	25.4676	1.67484
AT1G63295.1	731	570.402	319.532	21.6398
AT1G80880.3	1714	1553.4	47.048	1.16997
AT1G79630.4	2598	2437.4	66.8814	1.05998
AT1G16570.2	1729	1568.4	321.797	7.9258
AT1G16570.1	1398	1237.4	404.367	12.6236
AT1G22490.2	1563	1402.4	9.28386	0.255726
AT1G22490.1	1484	1323.4	27.7161	0.809021
AT1G61150.9	681	520.402	381.813	28.342
AT1G61150.8	2258	2097.4	7.48623	0.13788
AT1G61150.7	814	653.402	0	0
AT1G61150.6	1225	1064.4	279.369	10.1389
AT1G61150.5	1117	956.402	478.211	19.3151
AT1G61150.4	707	546.402	0	0
AT1G61150.3	921	760.402	79.7448	4.05114
AT1G61150.2	727	566.402	0	0
AT1G61150.1	2280	2119.4	232.634	4.24012
AT1G61580.1	1486	1325.4	4578	133.428
AT1G74650.3	1659	1498.4	20.6827	0.53321
AT1G16510.1	872	711.402	74	4.01824
AT1G13570.1	1836	1675.4	167.927	3.87187
AT1G13570.2	1614	1453.4	56.9501	1.51366
AT1G13570.3	1529	1368.4	246.123	6.94795
AT1G22470.1	828	667.402	475	27.4932
AT1G38131.1	2399	2238.4	1143.4	19.7323
AT1G03120.2	648	487.402	1.93861	0.153647
AT1G03120.1	629	468.402	8.06139	0.664829
AT1G14470.1	1666	1505.4	29	0.744156
AT1G13510.1	1533	1372.4	285	8.02199
AT1G29680.1	854	693.402	0	0
AT1G70180.4	1794	1633.4	39.934	0.944427
AT1G57770.1	2048	1887.4	25	0.511675
AT1G34210.2	2267	2106.4	81.3273	1.49147
AT1G23750.2	943	782.402	27.227	1.34428
AT1G23750.1	1001	840.402	2011.77	92.4721
AT1G07060.4	678	517.402	0	0
AT1G07060.3	943	782.402	2.54144	0.125478
AT1G07060.2	1141	980.402	4.95152	0.195098
AT1G07060.1	702	541.402	3.50704	0.25023
AT1G68750.1	3368	3207.4	1	0.0120438
AT1G67630.1	2115	1954.4	511	10.1001
AT1G29450.2	834	673.402	3	0.172094
AT1G74650.1	1588	1427.4	19.3169	0.522769
AT1G55310.6	1219	1058.4	254.777	9.29883
AT1G55310.7	678	517.402	130.043	9.70904
AT1G25330.1	1002	841.402	0	0
AT1G55310.5	734	573.402	0	0
AT1G07000.1	2276	2115.4	633	11.5592
AT1G54110.1	1029	868.402	122.759	5.46073
AT1G55310.1	884	723.402	335.256	17.9026
AT1G53910.2	1465	1304.4	1579.69	46.7821
AT1G53910.3	1590	1429.4	2167.3	58.5711
AT1G53910.1	1907	1746.4	2474.1	54.7257
AT1G50732.1	1078	917.402	0	0
AT1G71280.1	1567	1406.4	28	0.769072
AT1G67220.1	4212	4051.4	0	0
AT1G12170.1	1095	934.402	0	0
AT1G34030.1	768	607.402	9851	626.503
AT1G47395.1	833	672.402	132	7.5834
AT1G77080.9	3683	3522.4	0	0
AT1G13800.1	3257	3096.4	82.4274	1.02833
AT1G13800.2	2814	2653.4	11.5726	0.16848
AT1G51800.1	3036	2875.4	1831	24.5985
AT1G13635.2	1671	1510.4	115.87	2.96345
AT1G13635.1	1648	1487.4	282.13	7.32722
AT1G51820.1	2928	2767.4	4	0.055835
AT1G51820.2	2677	2516.4	0	0
AT1G02290.1	1767	1606.4	312	7.50272
AT1G01570.2	1885	1724.4	65.4349	1.46585
AT1G01570.1	1437	1276.4	70.5651	2.13561
AT1G51490.1	1541	1380.4	0	0
AT1G74940.1	1395	1234.4	743	23.2515
AT1G19440.1	2185	2024.4	1355	25.856
AT1G56418.1	328	169.354	0	0
AT1G56418.2	380	220.152	0	0
AT1G02280.1	1214	1053.4	612.888	22.4753
AT1G02280.2	1104	943.402	147.112	6.02378
AT1G73560.1	532	371.402	0	0
AT1G18780.1	978	817.402	0	0
AT1G68110.1	1433	1272.4	9	0.273235
AT1G46912.2	663	502.402	0	0
AT1G03140.1	1553	1392.4	2009	55.7358
AT1G22410.1	2123	1962.4	13812	271.886
AT1G33710.1	633	472.402	0	0
AT1G60010.1	1083	922.402	1083	45.3552
AT1G75700.3	751	590.402	0	0
AT1G75700.2	957	796.402	52.8226	2.56216
AT1G75700.1	761	600.402	103.177	6.63837
AT1G78080.1	2136	1975.4	3573	69.8709
AT1G48610.1	1382	1221.4	1235.01	39.0598
AT1G48610.2	1462	1301.4	10.9912	0.326252
AT1G67890.3	2902	2741.4	0	0
AT1G44750.8	1743	1582.4	16.3076	0.398101
AT1G11650.2	1520	1359.4	3964.84	112.667
AT1G11650.1	1575	1414.4	2455.16	67.0543
AT1G09575.2	1206	1045.4	152.565	5.63755
AT1G06200.1	985	824.402	1977.83	92.6762
AT1G06200.2	1111	950.402	30.1715	1.22633
AT1G09575.1	1925	1764.4	83.4348	1.82671
AT1G12615.1	486	325.435	0	0
AT1G54100.1	2001	1840.4	4626.84	97.116
AT1G54100.2	2370	2209.4	1005.16	17.5743
AT1G48630.1	1431	1270.4	9667	293.947
AT1G08860.1	2151	1990.4	2	0.0388157
AT1G71320.1	1179	1018.4	0	0
AT1G80000.1	2124	1963.4	201.474	3.96395
AT1G80000.2	2702	2541.4	709.757	10.7883
AT1G10580.1	2193	2032.4	1189	22.5991
AT1G80000.3	2224	2063.4	0	0
AT1G25390.1	2945	2784.4	419.164	5.81528
AT1G25390.2	2747	2586.4	41.6438	0.621976
AT1G73440.1	1462	1301.4	311.693	9.25197
AT1G79870.1	1239	1078.4	825.147	29.5576
AT1G47270.3	1403	1242.4	129.704	4.03284
AT1G22000.1	1493	1332.4	9	0.260931
AT1G79060.1	2039	1878.4	520	10.6938
AT1G22060.2	6163	6002.4	4.09193	0.0263343
AT1G22060.1	6654	6493.4	1074.91	6.39466
AT1G66250.1	2026	1865.4	534	11.0583
AT1G65650.1	1349	1188.4	1664	54.089
AT1G55880.2	1756	1595.4	16.3106	0.394928
AT1G24851.1	1978	1817.4	0	0
AT1G18440.1	1119	958.402	191.818	7.73145
AT1G15020.1	1815	1654.4	305.669	7.13723
AT1G15020.2	2329	2168.4	678.575	12.0886
AT1G15020.3	2244	2083.4	9.75546	0.180881
AT1G05670.1	3273	3112.4	219.722	2.72708
AT1G05670.2	2501	2340.4	0	0
AT1G05670.3	2935	2774.4	29.2777	0.407648
AT1G05610.2	1606	1445.4	35.9937	0.961959
AT1G05610.1	1574	1413.4	0.00631171	0.000172504
AT1G18460.1	2605	2444.4	1148.04	18.1427
AT1G34560.1	645	484.402	0	0
AT1G50570.1	1601	1440.4	854.316	22.9115
AT1G58070.1	1174	1013.4	649	24.739
AT1G50570.2	1801	1640.4	203.684	4.7965
AT1G26160.2	1301	1140.4	32.7781	1.11031
AT1G26160.1	1243	1082.4	764.222	27.274
AT1G06137.1	416	255.866	0	0
AT1G77930.2	1699	1538.4	0	0
AT1G65483.2	655	494.402	5	0.390669
AT1G79870.2	1109	948.402	257.853	10.5026
AT1G04380.2	1872	1711.4	2	0.0451436
AT1G04380.1	1528	1367.4	0	0
AT1G79810.2	1536	1375.4	341.597	9.59406
AT1G10340.2	1921	1760.4	34.4996	0.757043
AT1G75780.1	1802	1641.4	5467.67	128.678
AT1G10340.1	1889	1728.4	44.5004	0.994577
AT1G35460.2	1373	1212.4	27.8693	0.88797
AT1G32500.1	1917	1756.4	1155	25.4025
AT1G35460.1	1464	1303.4	336.131	9.96204
AT1G58037.2	1098	937.402	0	0
AT1G58037.1	2049	1888.4	246	5.03222
AT1G76240.1	1228	1067.4	1177	42.5958
AT1G26355.1	360	200.423	0	0
AT1G17440.1	2647	2486.4	332.825	5.17086
AT1G17440.2	2406	2245.4	329.175	5.66307
AT1G32560.1	859	698.402	6	0.331867
AT1G04390.1	3466	3305.4	223	2.60615
AT1G04730.2	3114	2953.4	31.4446	0.411284
AT1G04730.3	2562	2401.4	2.33225e-06	3.75171e-08
AT1G04730.1	3201	3040.4	201.658	2.56215
AT1G04730.4	2980	2819.4	10.8971	0.149304
AT1G73130.5	1864	1703.4	0	0
AT1G62640.2	1826	1665.4	596.057	13.8257
AT1G78470.1	1224	1063.4	8	0.29061
AT1G62640.1	1937	1776.4	2160.94	46.9917
AT1G16150.1	2586	2425.4	123	1.95903
AT1G02690.2	1940	1779.4	681.963	14.8049
AT1G02690.1	2171	2010.4	966.037	18.5622
AT1G12760.1	1938	1777.4	2349	51.0524
AT1G71940.1	1351	1190.4	1090	35.3713
AT1G16170.1	944	783.402	864	42.6038
AT1G30455.1	765	604.402	1	0.0639136
AT1G70750.1	3211	3050.4	514	6.50916
AT1G24793.2	1163	1002.4	13.1635	0.507281
AT1G29041.1	595	434.402	3.79087	0.337106
AT1G45015.1	766	605.402	384.839	24.5558
AT1G45015.2	616	455.402	16.1615	1.3709
AT1G27720.2	3273	3112.4	7.65111	0.0949614
AT1G27720.3	2854	2693.4	0	0
AT1G27720.1	2163	2002.4	12.2812	0.236923
AT1G12244.1	983	822.402	129	6.05933
AT1G27720.7	2488	2327.4	7.67535	0.127393
AT1G23000.1	1773	1612.4	274.608	6.57898
AT1G27720.5	2165	2004.4	22.279	0.429369
AT1G06950.1	3441	3280.4	2279	26.8371
AT1G27720.8	2455	2294.4	3.1133	0.0524168
AT1G27720.9	2185	2024.4	0	0
AT1G36325.1	213	66.1219	0	0
AT1G57560.2	1156	995.402	159.081	6.17359
AT1G33800.1	1503	1342.4	5833	167.853
AT1G57560.1	1282	1121.4	517.919	17.841
AT1G79340.1	1789	1628.4	12722	301.795
AT1G51510.1	1070	909.402	3703	157.296
AT1G07440.1	1178	1017.4	7	0.265781
AT1G07440.2	752	591.402	0	0
AT1G65880.1	1899	1738.4	0	0
AT1G53420.1	2862	2701.4	12	0.171597
AT1G07460.2	1019	858.402	5.63347	0.253515
AT1G07460.1	901	740.402	4.36653	0.227818
AT1G29040.5	746	585.402	0.0976358	0.00644279
AT1G29040.4	884	723.402	325.545	17.384
AT1G55480.1	1591	1430.4	183	4.9421
AT1G29040.1	1541	1380.4	331.005	9.26292
AT1G06070.1	2003	1842.4	660	13.8382
AT1G29040.2	870	709.402	607.501	33.0806
AT1G80380.8	1636	1475.4	321.367	8.41414
AT1G57780.1	905	744.402	0	0
AT1G80380.3	1095	934.402	1131.22	46.7663
AT1G15590.1	880	719.402	0	0
AT1G15590.2	854	693.402	0	0
AT1G80380.7	1412	1251.4	0	0
AT1G06060.1	1117	956.402	575.934	23.2622
AT1G06060.2	1220	1059.4	49.0664	1.78913
AT1G80380.4	1595	1434.4	0	0
AT1G51710.2	1499	1338.4	1005.12	29.01
AT1G74730.1	896	735.402	146	7.66914
AT1G08190.1	3481	3320.4	3719	43.2667
AT1G60983.1	270	114.551	0	0
AT1G31817.1	1270	1109.4	2470	86.0056
AT1G55880.1	1872	1711.4	543.689	12.2721
AT1G21210.1	2990	2829.4	66	0.901089
AT1G24330.2	2623	2462.4	0	0
AT1G34930.1	279	123.043	0	0
AT1G79270.3	2558	2397.4	264.958	4.26929
AT1G14020.1	1974	1813.4	920	19.598
AT1G18440.2	1270	1109.4	13.1819	0.458994
AT1G03610.1	1325	1164.4	322.254	10.6909
AT1G03610.2	1974	1813.4	201.746	4.29763
AT1G79270.2	2552	2391.4	47.4028	0.76572
AT1G24130.1	1515	1354.4	220	6.27471
AT1G35035.1	279	123.043	0	0
AT1G54260.1	1111	950.402	438	17.8027
AT1G21470.1	817	656.402	0	0
AT1G21470.2	860	699.402	0	0
AT1G79270.4	2777	2616.4	1411	20.8325
AT1G15160.1	1594	1433.4	65.4424	1.76364
AT1G31770.1	2680	2519.4	4372	67.035
AT1G45474.2	980	819.402	147.267	6.94269
AT1G11570.2	614	453.402	65.0192	5.53958
AT1G45474.1	921	760.402	42.7327	2.17088
AT1G48170.1	1120	959.402	679.347	27.3533
AT1G72470.1	2346	2185.4	985	17.411
AT1G53440.1	3198	3037.4	468.551	5.959
AT1G56120.2	3675	3514.4	37.6387	0.413715
AT1G11570.1	530	369.402	0.923382	0.0965609
AT1G50510.1	1387	1226.4	914	28.7894
AT1G64390.1	2762	2601.4	3391	50.3546
AT1G48110.2	3008	2847.4	676.033	9.17144
AT1G48110.1	2206	2045.4	575.967	10.8777
AT1G62978.1	147	22.1308	0	0
AT1G55760.1	1782	1621.4	406.612	9.68743
AT1G73050.1	1659	1498.4	0	0
AT1G30515.1	740	579.402	22	1.46677
AT1G72080.1	904	743.402	0	0
AT1G52760.1	1454	1293.4	5768	172.27
AT1G45010.4	1604	1443.4	2.17708	0.0582646
AT1G78240.2	2835	2674.4	2413.81	34.8654
AT1G45190.1	654	493.402	0	0
AT1G80090.2	1123	962.402	0	0
AT1G41880.2	1292	1131.4	7343.19	250.719
AT1G41880.1	614	453.402	12714.3	1083.25
AT1G72410.2	4137	3976.4	603.515	5.86296
AT1G48405.1	894	733.402	3	0.158015
AT1G04150.1	3408	3247.4	28	0.333074
AT1G54940.1	1974	1813.4	395	8.41437
AT1G44740.1	1123	962.402	125	5.01733
AT1G72410.1	3492	3331.4	475.485	5.51351
AT1G01980.1	1933	1772.4	0	0
AT1G48450.2	1508	1347.4	0	0
AT1G20790.1	1553	1392.4	1	0.027743
AT1G34630.4	1601	1440.4	14.5602	0.390483
AT1G34630.5	1125	964.402	2.56959	0.102926
AT1G12770.1	2226	2065.4	485.278	9.07621
AT1G34630.1	1793	1632.4	457.245	10.8203
AT1G34630.2	1775	1614.4	181.075	4.33277
AT1G29560.1	2199	2038.4	21	0.397968
AT1G79500.2	1398	1237.4	366.695	11.4476
AT1G79770.1	1160	999.402	0	0
AT1G16370.1	1815	1654.4	528	12.3285
AT1G71260.1	972	811.402	1125	53.5593
AT1G17610.1	3307	3146.4	0	0
AT1G17610.2	1371	1210.4	0	0
AT1G14930.1	739	578.402	0	0
AT1G51370.1	1677	1516.4	46.1748	1.17628
AT1G51370.2	1118	957.402	0	0
AT1G26180.2	1528	1367.4	78.3379	2.21307
AT1G60630.1	2382	2221.4	32	0.55647
AT1G28180.2	1460	1299.4	0	0
AT1G28180.1	1156	995.402	0	0
AT1G30520.3	1434	1273.4	0	0
AT1G30520.4	2146	1985.4	8.93163	0.17378
AT1G74670.1	910	749.402	4	0.206188
AT1G68690.4	2948	2787.4	42.1161	0.58367
AT1G17630.2	2196	2035.4	0	0
AT1G17630.1	2548	2387.4	146	2.36236
AT1G49710.1	2152	1991.4	881	17.0897
AT1G68310.2	918	757.402	1219.68	62.2068
AT1G65560.2	1904	1743.4	42.1836	0.934684
AT1G77460.2	6668	6507.4	12.0129	0.0713116
AT1G68310.1	744	583.402	3.32206	0.219967
AT1G77460.4	6482	6321.4	0	0
AT1G78820.1	1836	1675.4	20	0.461137
AT1G61450.1	881	720.402	116	6.22016
AT1G62900.1	836	675.402	0	0
AT1G72870.1	2025	1864.4	350	7.25182
AT1G52700.1	615	454.402	0	0
AT1G52700.2	1743	1582.4	6.12126	0.149432
AT1G52700.3	1170	1009.4	21.998	0.841855
AT1G52700.4	811	650.402	0	0
AT1G52700.5	1040	879.402	0.00047701	2.09536e-05
AT1G52700.6	861	700.402	12.8803	0.71039
AT1G56060.2	371	211.237	0	0
AT1G25550.2	1801	1640.4	1065.34	25.0873
AT1G25550.1	1398	1237.4	1423.66	44.4442
AT1G06700.1	1841	1680.4	0	0
AT1G06700.3	2087	1926.4	14.2791	0.286333
AT1G06700.2	1933	1772.4	3152.72	68.7135
AT1G03350.1	1829	1668.4	2587	59.8983
AT1G28327.1	1267	1106.4	1	0.0349145
AT1G54520.1	1597	1436.4	820	22.0524
AT1G74088.2	666	505.402	26.4016	2.01796
AT1G42540.2	3307	3146.4	14.9062	0.183008
AT1G21722.1	814	653.402	1	0.0591205
AT1G13640.2	2338	2177.4	14.9956	0.266038
AT1G13640.1	2562	2401.4	1522	24.4833
AT1G55920.1	1450	1289.4	3114	93.293
AT1G08480.1	900	739.402	4816	251.608
AT1G14453.1	479	318.435	5.21517	0.632654
AT1G45160.1	3839	3678.4	570.449	5.99068
AT1G45160.2	4252	4091.4	692.551	6.53881
AT1G52830.1	857	696.402	23	1.27581
AT1G06720.3	2962	2801.4	0	0
AT1G06720.2	3730	3569.4	1485.49	16.0766
AT1G06720.1	3657	3496.4	96.5092	1.06627
AT1G80620.1	1898	1737.4	1770	39.3542
AT1G71690.1	1124	963.402	7	0.280679
AT1G24450.1	1172	1011.4	344	13.1387
AT1G21170.2	3300	3139.4	157.9	1.94292
AT1G77270.1	2630	2469.4	17.6037	0.275379
AT1G08260.1	6486	6325.4	556.02	3.39563
AT1G08260.2	8435	8274.4	48.7829	0.227745
AT1G77270.2	2721	2560.4	0	0
AT1G62680.2	2700	2539.4	13.4124	0.20403
AT1G62680.1	2448	2287.4	180.588	3.04975
AT1G35353.1	594	433.402	0	0
AT1G20693.1	1057	896.402	6139.93	264.594
AT1G20693.2	940	779.402	3.38235	0.167639
AT1G20693.3	432	271.736	1248.68	177.511
AT1G30330.1	3629	3468.4	525.802	5.85615
AT1G62770.1	978	817.402	948	44.8014
AT1G05900.2	1443	1282.4	258.521	7.78736
AT1G15015.1	843	682.402	0	0
AT1G77250.1	2038	1877.4	476	9.79419
AT1G05900.1	1548	1387.4	6.4792	0.1804
AT1G64561.1	563	402.402	8.26066	0.793001
AT1G76450.1	946	785.402	154	7.57439
AT1G55865.1	780	619.402	26	1.62151
AT1G63770.3	3503	3342.4	1074.63	12.4199
AT1G32780.1	1741	1580.4	4	0.0977712
AT1G11220.2	1229	1068.4	83.9793	3.03638
AT1G63770.4	2950	2789.4	1439.45	19.9345
AT1G63770.7	2731	2570.4	855.046	12.8501
AT1G11220.1	1093	932.402	138.021	5.71821
AT1G05920.1	1477	1316.4	0	0
AT1G14320.2	951	790.402	38.3909	1.87628
AT1G04800.1	1027	866.402	2.02577	0.0903212
AT1G74520.2	850	689.402	405.146	22.7017
AT1G64810.1	1826	1665.4	161.429	3.74439
AT1G32250.1	653	492.402	0	0
AT1G10730.1	1820	1659.4	342.06	7.96285
AT1G64810.2	1510	1349.4	59.5709	1.70534
AT1G60650.3	2055	1894.4	15.6624	0.319378
AT1G60650.2	991	830.402	10.1636	0.4728
AT1G60650.1	1114	953.402	780.173	31.6107
AT1G15360.2	1033	872.402	0	0
AT1G15360.1	941	780.402	0	0
AT1G60650.4	1278	1117.4	5.00089	0.172885
AT1G01730.1	1197	1036.4	778	28.9981
AT1G67850.1	1933	1772.4	0.564546	0.0123043
AT1G67850.2	1215	1054.4	8.78207	0.321743
AT1G67850.3	1553	1392.4	73.11	2.02829
AT1G67850.4	1848	1687.4	35.1541	0.804778
AT1G30330.3	3760	3599.4	106.862	1.14686
AT1G67850.6	1671	1510.4	0	0
AT1G67850.7	1393	1232.4	0	0
AT1G02960.1	1730	1569.4	98.3626	2.42111
AT1G02960.3	1239	1078.4	0	0
AT1G02960.2	1416	1255.4	144.909	4.45893
AT1G02960.5	1440	1279.4	15.8272	0.477878
AT1G02960.4	1778	1617.4	105.473	2.51907
AT1G64830.1	1443	1282.4	0	0
AT1G02960.6	1425	1264.4	7.42861	0.226956
AT1G05330.1	688	527.402	3	0.219735
AT1G69550.1	5244	5083.4	142.706	1.08444
AT1G72130.2	1903	1742.4	290.905	6.44943
AT1G73580.1	855	694.402	695	38.6627
AT1G23610.1	667	506.402	0	0
AT1G29962.1	558	397.402	0	0
AT1G77360.2	1576	1415.4	72.7951	1.98674
AT1G02940.4	791	630.402	0	0
AT1G02940.3	930	769.402	0	0
AT1G02940.2	975	814.402	0	0
AT1G02940.1	829	668.402	0	0
AT1G27060.1	1277	1116.4	136	4.70584
AT1G19040.1	1337	1176.4	0	0
AT1G28335.1	499	338.435	0	0
AT1G27500.2	2174	2013.4	182.637	3.50411
AT1G31885.3	774	613.402	42.2793	2.66257
AT1G27500.1	2369	2208.4	208.363	3.64469
AT1G30270.1	2295	2134.4	2602.41	47.0996
AT1G30270.2	2371	2210.4	360.425	6.29886
AT1G30270.3	2374	2213.4	104.17	1.81803
AT1G65070.4	2896	2735.4	86.5351	1.22205
AT1G27520.1	2309	2148.4	507	9.11614
AT1G12790.1	1527	1366.4	70	1.97897
AT1G27990.1	906	745.402	0	0
AT1G64960.1	3795	3634.4	135.582	1.44108
AT1G12780.1	2028	1867.4	1485	30.719
AT1G64960.2	3781	3620.4	166.418	1.77567
AT1G65910.1	2313	2152.4	47	0.843516
AT1G29195.1	1078	917.402	286	12.0427
AT1G11240.1	2372	2211.4	2138	37.3473
AT1G63710.1	1896	1735.4	3	0.066779
AT1G19565.1	645	484.402	0	0
AT1G13110.1	1869	1708.4	1835	41.492
AT1G45130.2	2155	1994.4	2106.45	40.7998
AT1G45130.1	2694	2533.4	3875.55	59.0946
AT1G78360.1	907	746.402	5	0.258771
AT1G24764.3	2118	1957.4	0	0
AT1G24764.2	2139	1978.4	92.3004	1.80222
AT1G24764.1	2527	2366.4	1393.7	22.7509
AT1G69280.3	2741	2580.4	0	0
AT1G02120.3	2145	1984.4	193.972	3.77596
AT1G69280.1	2635	2474.4	99.1625	1.54809
AT1G22882.1	2805	2644.4	1123	16.4048
AT1G19300.1	1683	1522.4	175	4.44045
AT1G73590.1	2345	2184.4	975	17.2421
